index,season,first_cycling_race_id,position,first_cycling_rider_id,gc_time,stage,gc_time_leader,bib_number,first_cycling_team_id,team_name_invitational,gender,race_name,category,race_nationality,uci_race_classification,stage_race_boolean,start_date,end_date
528,2023,8467,DNF,184754,NaN,GC,,121 ,None,Manawatu Selection,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
529,2023,8467,DNF,206994,NaN,GC,,124 ,None,Manawatu Selection,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
530,2023,8467,DNF,61520,NaN,GC,,122 ,None,Manawatu Selection,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
531,2023,8467,DNF,171788,NaN,GC,,63 ,None,Manawatu Selection,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
532,2023,8467,DNF,29498,NaN,GC,,46 ,34149,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
533,2023,8467,DNF,63308,NaN,GC,,14 ,None,New Zealand,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
534,2023,8467,DNF,63654,NaN,GC,,15 ,None,New Zealand,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
535,2023,8467,DNF,171787,NaN,GC,,76 ,34370,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
536,2023,8467,DNF,171789,NaN,GC,,74 ,34370,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
537,2023,8467,DNF,193400,NaN,GC,,101 ,34369,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
538,2023,8467,DNF,202264,NaN,GC,,102 ,34369,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
539,2023,8467,DNF,45333,NaN,GC,,103 ,34369,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
540,2023,8467,DNF,151527,NaN,GC,,82 ,None,Southern Cross Racing,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
541,2023,8467,DNF,44236,NaN,GC,,86 ,None,Southern Cross Racing,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
542,2023,8467,DNF,177600,NaN,GC,,25 ,34313,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
543,2023,411,1,113439,NaN,GC,04:41:22,133 ,27173,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
544,2023,411,2,16787,NaN,GC,+ 00,16 ,24592,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
545,2023,411,3,31,NaN,GC,+ 00,81 ,27883,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
546,2023,411,4,116,NaN,GC,+ 00,57 ,22310,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
547,2023,411,5,22389,NaN,GC,+ 00,27 ,21802,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
548,2023,411,6,32201,NaN,GC,+ 00,93 ,22017,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
549,2023,411,7,37392,NaN,GC,+ 00,91 ,22017,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
550,2023,411,8,20471,NaN,GC,+ 00,76 ,22727,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
551,2023,411,9,16982,NaN,GC,+ 00,66 ,28133,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
552,2023,411,10,8388,NaN,GC,+ 00,45 ,28389,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
553,2023,411,11,77500,NaN,GC,+ 00,43 ,28389,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
554,2023,411,12,73811,NaN,GC,+ 00,101 ,22926,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
555,2023,411,13,65779,NaN,GC,+ 00,94 ,22017,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
556,2023,411,14,84013,NaN,GC,+ 00,106 ,22926,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
557,2023,411,15,50033,NaN,GC,+ 00,77 ,22727,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
558,2023,411,16,61354,NaN,GC,+ 00,116 ,28058,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
559,2023,411,17,107572,NaN,GC,+ 00,92 ,22017,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
560,2023,411,18,97944,NaN,GC,+ 00,24 ,21802,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
561,2023,411,19,95147,NaN,GC,+ 00,5 ,27876,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
562,2023,411,20,2325,NaN,GC,+ 00,31 ,23414,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
563,2023,411,21,96982,NaN,GC,+ 00,75 ,22727,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
564,2023,411,22,1008,NaN,GC,+ 00,56 ,22310,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
565,2023,411,23,5395,NaN,GC,+ 00,83 ,27883,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
566,2023,411,24,20576,NaN,GC,+ 00,2 ,27876,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
567,2023,411,25,51244,NaN,GC,+ 00,14 ,24592,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
568,2023,411,26,38923,NaN,GC,+ 00,13 ,24592,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
569,2023,411,27,105979,NaN,GC,+ 00,65 ,28133,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
570,2023,411,28,10807,NaN,GC,+ 00,33 ,23414,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
571,2023,411,29,27190,NaN,GC,+ 00,51 ,22310,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
572,2023,411,30,33063,NaN,GC,+ 00,84 ,27883,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
573,2023,411,31,80271,NaN,GC,+ 00,42 ,28389,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
574,2023,411,32,39481,NaN,GC,+ 00,25 ,21802,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
575,2023,411,33,51269,NaN,GC,+ 19,85 ,27883,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
576,2023,411,34,9042,NaN,GC,+ 19,132 ,27173,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
577,2023,411,35,53489,NaN,GC,+ 22,137 ,27173,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
578,2023,411,36,37466,NaN,GC,+ 22,131 ,27173,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
579,2023,411,37,9451,NaN,GC,+ 28,136 ,27173,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
580,2023,411,38,40783,NaN,GC,+ 29,46 ,28389,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
581,2023,411,39,75481,NaN,GC,+ 30,12 ,24592,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
582,2023,411,40,16578,NaN,GC,+ 30,54 ,22310,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
583,2023,411,41,46341,NaN,GC,+ 01:46,35 ,23414,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
584,2023,411,42,65303,NaN,GC,+ 01:50,71 ,22727,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
585,2023,411,43,27308,NaN,GC,+ 01:50,114 ,28058,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
586,2023,411,44,46778,NaN,GC,+ 01:50,112 ,28058,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
587,2023,411,45,150,NaN,GC,+ 01:50,21 ,21802,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
588,2023,411,46,31612,NaN,GC,+ 01:50,23 ,21802,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
589,2023,411,47,11520,NaN,GC,+ 01:50,117 ,28058,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
590,2023,411,48,1323,NaN,GC,+ 01:50,34 ,23414,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
591,2023,411,49,120025,NaN,GC,+ 01:50,1 ,27876,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
592,2023,411,50,6529,NaN,GC,+ 01:50,62 ,28133,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
593,2023,411,51,40238,NaN,GC,+ 01:50,7 ,27876,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
594,2023,411,52,37389,NaN,GC,+ 01:50,145 ,33913,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
595,2023,411,53,102328,NaN,GC,+ 01:50,124 ,33365,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
596,2023,411,54,45106,NaN,GC,+ 01:50,64 ,28133,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
597,2023,411,55,82856,NaN,GC,+ 01:50,125 ,33365,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
598,2023,411,56,51277,NaN,GC,+ 01:50,162 ,33298,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
599,2023,411,57,102083,NaN,GC,+ 01:54,11 ,24592,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
600,2023,411,58,325,NaN,GC,+ 01:54,63 ,28133,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
601,2023,411,59,114382,NaN,GC,+ 01:54,47 ,28389,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
602,2023,411,60,65515,NaN,GC,+ 01:57,44 ,28389,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
603,2023,411,61,580,NaN,GC,+ 01:58,3 ,27876,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
604,2023,411,62,20466,NaN,GC,+ 01:58,72 ,22727,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
605,2023,411,63,16608,NaN,GC,+ 01:58,113 ,28058,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
606,2023,411,64,160291,NaN,GC,+ 01:58,121 ,33365,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
607,2023,411,65,38481,NaN,GC,+ 01:58,55 ,22310,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
608,2023,411,66,46959,NaN,GC,+ 01:58,15 ,24592,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
609,2023,411,67,71208,NaN,GC,+ 01:58,32 ,23414,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
610,2023,411,68,76472,NaN,GC,+ 01:58,26 ,21802,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
611,2023,411,69,37996,NaN,GC,+ 02:05,135 ,27173,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
612,2023,411,70,29335,NaN,GC,+ 02:49,141 ,33913,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
613,2023,411,71,46683,NaN,GC,+ 02:49,61 ,28133,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
614,2023,411,72,97947,NaN,GC,+ 02:59,6 ,27876,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
615,2023,411,73,20105,NaN,GC,+ 02:59,163 ,33298,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
616,2023,411,74,22010,NaN,GC,+ 02:59,4 ,27876,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
617,2023,411,75,95523,NaN,GC,+ 02:59,36 ,23414,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
618,2023,411,76,102515,NaN,GC,+ 02:59,166 ,33298,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
619,2023,411,77,37761,NaN,GC,+ 02:59,22 ,21802,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
620,2023,411,78,12516,NaN,GC,+ 02:59,167 ,33298,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
621,2023,411,79,106285,NaN,GC,+ 02:59,67 ,28133,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
622,2023,411,80,16789,NaN,GC,+ 02:59,87 ,27883,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
623,2023,411,81,20822,NaN,GC,+ 02:59,134 ,27173,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
624,2023,411,82,37221,NaN,GC,+ 02:59,111 ,28058,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
625,2023,411,83,103807,NaN,GC,+ 02:59,123 ,33365,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
626,2023,411,84,3133,NaN,GC,+ 02:59,17 ,24592,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
627,2023,411,85,46181,NaN,GC,+ 03:25,104 ,22926,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
628,2023,411,86,63599,NaN,GC,+ 03:32,143 ,33913,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
629,2023,411,87,172089,NaN,GC,+ 03:32,122 ,33365,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
630,2023,411,88,16963,NaN,GC,+ 03:32,127 ,33365,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
631,2023,411,89,64761,NaN,GC,+ 03:35,147 ,33913,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
632,2023,411,90,37756,NaN,GC,+ 04:07,53 ,22310,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
633,2023,411,91,64919,NaN,GC,+ 04:51,146 ,33913,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
634,2023,411,92,83346,NaN,GC,+ 04:51,102 ,22926,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
635,2023,411,93,125761,NaN,GC,+ 06:59,144 ,33913,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
636,2023,411,94,88840,NaN,GC,+ 06:59,95 ,22017,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
637,2023,411,95,38972,NaN,GC,+ 06:59,165 ,33298,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
638,2023,411,96,964,NaN,GC,+ 08:10,86 ,27883,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
639,2023,411,97,65437,NaN,GC,+ 08:10,52 ,22310,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
640,2023,411,98,9234,NaN,GC,+ 08:10,41 ,28389,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
641,2023,411,99,1276,NaN,GC,+ 08:10,37 ,23414,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
642,2023,411,100,34694,NaN,GC,+ 08:10,96 ,22017,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
643,2023,411,101,97558,NaN,GC,+ 08:10,126 ,33365,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
644,2023,411,102,40234,NaN,GC,+ 11:01,73 ,22727,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
645,2023,411,103,61763,NaN,GC,+ 11:01,103 ,22926,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
646,2023,411,104,104721,NaN,GC,+ 11:01,142 ,33913,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
647,2023,411,105,61175,NaN,GC,+ 11:01,97 ,22017,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
648,2023,411,106,106284,NaN,GC,+ 11:01,107 ,22926,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
649,2023,411,107,37384,NaN,GC,+ 11:01,164 ,33298,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
650,2023,411,DNF,46281,NaN,GC,,115 ,28058,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
651,2023,411,DNF,92725,NaN,GC,,105 ,22926,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
652,2023,411,DNF,77316,NaN,GC,,74 ,22727,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
653,2023,411,DNF,45754,NaN,GC,,82 ,27883,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
654,2023,411,DNF,39771,NaN,GC,,161 ,33298,None,Men,Clàssica Comunitat Valenciana 1969 - GP Valencia,Road,ES,1.1,One Day,2023/01/22,2023/01/22
655,2023,5247,1,35077,NaN,GC,25:40:57,215 ,34041,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
656,2023,5247,2,27099,NaN,GC,+ 30,62 ,21828,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
657,2023,5247,3,58639,NaN,GC,+ 44,12 ,22246,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
658,2023,5247,4,77970,NaN,GC,+ 50,45 ,22310,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
659,2023,5247,5,59918,NaN,GC,+ 01:01,65 ,21828,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
660,2023,5247,6,14836,NaN,GC,+ 01:19,172 ,34591,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
661,2023,5247,7,84019,NaN,GC,+ 01:19,1 ,21810,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
662,2023,5247,8,82912,NaN,GC,+ 01:30,55 ,21834,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
663,2023,5247,9,113499,NaN,GC,+ 01:41,74 ,22311,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
664,2023,5247,10,95151,NaN,GC,+ 01:46,24 ,25886,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
665,2023,5247,11,6424,NaN,GC,+ 01:56,182 ,34593,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
666,2023,5247,12,16943,NaN,GC,+ 01:59,106 ,33371,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
667,2023,5247,13,67846,NaN,GC,+ 02:00,43 ,22310,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
668,2023,5247,14,9495,NaN,GC,+ 02:05,171 ,34591,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
669,2023,5247,15,27332,NaN,GC,+ 02:11,122 ,27883,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
670,2023,5247,16,185119,NaN,GC,+ 02:12,242 ,None,Chile,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
671,2023,5247,17,64479,NaN,GC,+ 02:12,42 ,22310,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
672,2023,5247,18,64106,NaN,GC,+ 02:16,33 ,23979,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
673,2023,5247,19,80421,NaN,GC,+ 02:18,71 ,22311,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
674,2023,5247,20,10971,NaN,GC,+ 02:28,4 ,21810,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
675,2023,5247,21,277,NaN,GC,+ 02:28,213 ,34041,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
676,2023,5247,22,35353,NaN,GC,+ 02:55,216 ,34041,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
677,2023,5247,23,68074,NaN,GC,+ 03:12,92 ,22727,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
678,2023,5247,24,70767,NaN,GC,+ 03:12,124 ,27883,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
679,2023,5247,25,27124,NaN,GC,+ 03:57,64 ,21828,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
680,2023,5247,26,22143,NaN,GC,+ 03:58,25 ,25886,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
681,2023,5247,27,37339,NaN,GC,+ 04:02,32 ,23979,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
682,2023,5247,28,103992,NaN,GC,+ 04:08,203 ,34592,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
683,2023,5247,29,111862,NaN,GC,+ 04:22,26 ,25886,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
