season,first_cycling_race_id,stage_number,distance,stage_profile_category,route
2023,16525,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,16525,20,133.5,Fjell,Belfort-Le Markstein
2023,16525,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,2,1,182,Smaakupert,Bilbao- Bilbao
2023,2,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,2,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,2,4,181.8,Flatt,Dax-Nogaro
2023,2,5,162.7,Fjell,Pau-Laruns
2023,2,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,2,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,2,8,200.7,Smaakupert,Liburne-Limoges
2023,2,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,2,10,167.2,Smaakupert,Vulcania-Issoire
2023,2,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,2,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,2,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,2,14,150.4,Fjell,Annemasse-Morzine
2023,2,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,2,16,22.4,Tempo,Passy-Combloux
2023,2,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,2,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,2,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,2,20,133.5,Fjell,Belfort-Le Markstein
2023,2,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,3,1,182,Smaakupert,Bilbao- Bilbao
2023,3,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,3,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,3,4,181.8,Flatt,Dax-Nogaro
2023,3,5,162.7,Fjell,Pau-Laruns
2023,3,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,3,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,3,8,200.7,Smaakupert,Liburne-Limoges
2023,3,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,3,10,167.2,Smaakupert,Vulcania-Issoire
2023,3,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,3,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,3,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,3,14,150.4,Fjell,Annemasse-Morzine
2023,3,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,3,16,22.4,Tempo,Passy-Combloux
2023,3,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,3,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,3,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,3,20,133.5,Fjell,Belfort-Le Markstein
2023,3,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,465,1,182,Smaakupert,Bilbao- Bilbao
2023,465,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,465,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,465,4,181.8,Flatt,Dax-Nogaro
2023,465,5,162.7,Fjell,Pau-Laruns
2023,465,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,465,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,465,8,200.7,Smaakupert,Liburne-Limoges
2023,465,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,465,10,167.2,Smaakupert,Vulcania-Issoire
2023,465,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,465,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,465,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,465,14,150.4,Fjell,Annemasse-Morzine
2023,465,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,465,16,22.4,Tempo,Passy-Combloux
2023,465,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,465,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,465,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,465,20,133.5,Fjell,Belfort-Le Markstein
2023,465,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,276,1,182,Smaakupert,Bilbao- Bilbao
2023,276,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,276,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,276,4,181.8,Flatt,Dax-Nogaro
2023,276,5,162.7,Fjell,Pau-Laruns
2023,276,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,276,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,276,8,200.7,Smaakupert,Liburne-Limoges
2023,276,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,276,10,167.2,Smaakupert,Vulcania-Issoire
2023,276,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,276,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,276,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,276,14,150.4,Fjell,Annemasse-Morzine
2023,276,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,276,16,22.4,Tempo,Passy-Combloux
2023,276,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,276,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,276,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,276,20,133.5,Fjell,Belfort-Le Markstein
2023,276,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,132,1,182,Smaakupert,Bilbao- Bilbao
2023,132,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,132,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,132,4,181.8,Flatt,Dax-Nogaro
2023,132,5,162.7,Fjell,Pau-Laruns
2023,132,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,132,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,132,8,200.7,Smaakupert,Liburne-Limoges
2023,132,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,132,10,167.2,Smaakupert,Vulcania-Issoire
2023,132,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,132,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,132,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,132,14,150.4,Fjell,Annemasse-Morzine
2023,132,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,132,16,22.4,Tempo,Passy-Combloux
2023,132,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,132,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,132,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,132,20,133.5,Fjell,Belfort-Le Markstein
2023,132,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,844,1,182,Smaakupert,Bilbao- Bilbao
2023,844,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,844,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,844,4,181.8,Flatt,Dax-Nogaro
2023,844,5,162.7,Fjell,Pau-Laruns
2023,844,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,844,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,844,8,200.7,Smaakupert,Liburne-Limoges
2023,844,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,844,10,167.2,Smaakupert,Vulcania-Issoire
2023,844,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,844,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,844,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,844,14,150.4,Fjell,Annemasse-Morzine
2023,844,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,844,16,22.4,Tempo,Passy-Combloux
2023,844,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,844,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,844,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,844,20,133.5,Fjell,Belfort-Le Markstein
2023,844,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,14,1,182,Smaakupert,Bilbao- Bilbao
2023,14,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,14,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,14,4,181.8,Flatt,Dax-Nogaro
2023,14,5,162.7,Fjell,Pau-Laruns
2023,14,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,14,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,14,8,200.7,Smaakupert,Liburne-Limoges
2023,14,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,14,10,167.2,Smaakupert,Vulcania-Issoire
2023,14,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,14,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,14,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,14,14,150.4,Fjell,Annemasse-Morzine
2023,14,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,14,16,22.4,Tempo,Passy-Combloux
2023,14,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,14,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,14,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,14,20,133.5,Fjell,Belfort-Le Markstein
2023,14,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,114,1,182,Smaakupert,Bilbao- Bilbao
2023,114,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,114,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,114,4,181.8,Flatt,Dax-Nogaro
2023,114,5,162.7,Fjell,Pau-Laruns
2023,114,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,114,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,114,8,200.7,Smaakupert,Liburne-Limoges
2023,114,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,114,10,167.2,Smaakupert,Vulcania-Issoire
2023,114,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,114,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,114,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,114,14,150.4,Fjell,Annemasse-Morzine
2023,114,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,114,16,22.4,Tempo,Passy-Combloux
2023,114,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,114,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,114,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,114,20,133.5,Fjell,Belfort-Le Markstein
2023,114,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,340,1,182,Smaakupert,Bilbao- Bilbao
2023,340,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,340,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,340,4,181.8,Flatt,Dax-Nogaro
2023,340,5,162.7,Fjell,Pau-Laruns
2023,340,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,340,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,340,8,200.7,Smaakupert,Liburne-Limoges
2023,340,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,340,10,167.2,Smaakupert,Vulcania-Issoire
2023,340,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,340,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,340,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,340,14,150.4,Fjell,Annemasse-Morzine
2023,340,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,340,16,22.4,Tempo,Passy-Combloux
2023,340,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,340,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,340,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,340,20,133.5,Fjell,Belfort-Le Markstein
2023,340,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,288,1,182,Smaakupert,Bilbao- Bilbao
2023,288,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,288,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,288,4,181.8,Flatt,Dax-Nogaro
2023,288,5,162.7,Fjell,Pau-Laruns
2023,288,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,288,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,288,8,200.7,Smaakupert,Liburne-Limoges
2023,288,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,288,10,167.2,Smaakupert,Vulcania-Issoire
2023,288,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,288,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,288,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,288,14,150.4,Fjell,Annemasse-Morzine
2023,288,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,288,16,22.4,Tempo,Passy-Combloux
2023,288,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,288,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,288,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,288,20,133.5,Fjell,Belfort-Le Markstein
2023,288,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,17278,1,182,Smaakupert,Bilbao- Bilbao
2023,17278,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,17278,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,17278,4,181.8,Flatt,Dax-Nogaro
2023,17278,5,162.7,Fjell,Pau-Laruns
2023,17278,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,17278,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,17278,8,200.7,Smaakupert,Liburne-Limoges
2023,17278,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,17278,10,167.2,Smaakupert,Vulcania-Issoire
2023,17278,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,17278,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,17278,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,17278,14,150.4,Fjell,Annemasse-Morzine
2023,17278,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,17278,16,22.4,Tempo,Passy-Combloux
2023,17278,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,17278,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,17278,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,17278,20,133.5,Fjell,Belfort-Le Markstein
2023,17278,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,507,1,182,Smaakupert,Bilbao- Bilbao
2023,507,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,507,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,507,4,181.8,Flatt,Dax-Nogaro
2023,507,5,162.7,Fjell,Pau-Laruns
2023,507,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,507,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,507,8,200.7,Smaakupert,Liburne-Limoges
2023,507,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,507,10,167.2,Smaakupert,Vulcania-Issoire
2023,507,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,507,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,507,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,507,14,150.4,Fjell,Annemasse-Morzine
2023,507,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,507,16,22.4,Tempo,Passy-Combloux
2023,507,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,507,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,507,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,507,20,133.5,Fjell,Belfort-Le Markstein
2023,507,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,6,1,182,Smaakupert,Bilbao- Bilbao
2023,6,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,6,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,6,4,181.8,Flatt,Dax-Nogaro
2023,6,5,162.7,Fjell,Pau-Laruns
2023,6,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,6,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,6,8,200.7,Smaakupert,Liburne-Limoges
2023,6,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,6,10,167.2,Smaakupert,Vulcania-Issoire
2023,6,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,6,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,6,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,6,14,150.4,Fjell,Annemasse-Morzine
2023,6,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,6,16,22.4,Tempo,Passy-Combloux
2023,6,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,6,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,6,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,6,20,133.5,Fjell,Belfort-Le Markstein
2023,6,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,217,1,182,Smaakupert,Bilbao- Bilbao
2023,217,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,217,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,217,4,181.8,Flatt,Dax-Nogaro
2023,217,5,162.7,Fjell,Pau-Laruns
2023,217,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,217,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,217,8,200.7,Smaakupert,Liburne-Limoges
2023,217,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,217,10,167.2,Smaakupert,Vulcania-Issoire
2023,217,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,217,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,217,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,217,14,150.4,Fjell,Annemasse-Morzine
2023,217,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,217,16,22.4,Tempo,Passy-Combloux
2023,217,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,217,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,217,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,217,20,133.5,Fjell,Belfort-Le Markstein
2023,217,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,293,1,182,Smaakupert,Bilbao- Bilbao
2023,293,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,293,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,293,4,181.8,Flatt,Dax-Nogaro
2023,293,5,162.7,Fjell,Pau-Laruns
2023,293,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,293,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,293,8,200.7,Smaakupert,Liburne-Limoges
2023,293,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,293,10,167.2,Smaakupert,Vulcania-Issoire
2023,293,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,293,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,293,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,293,14,150.4,Fjell,Annemasse-Morzine
2023,293,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,293,16,22.4,Tempo,Passy-Combloux
2023,293,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,293,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,293,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,293,20,133.5,Fjell,Belfort-Le Markstein
2023,293,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,11248,1,182,Smaakupert,Bilbao- Bilbao
2023,11248,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,11248,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,11248,4,181.8,Flatt,Dax-Nogaro
2023,11248,5,162.7,Fjell,Pau-Laruns
2023,11248,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,11248,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,11248,8,200.7,Smaakupert,Liburne-Limoges
2023,11248,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,11248,10,167.2,Smaakupert,Vulcania-Issoire
2023,11248,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,11248,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,11248,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,11248,14,150.4,Fjell,Annemasse-Morzine
2023,11248,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,11248,16,22.4,Tempo,Passy-Combloux
2023,11248,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,11248,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,11248,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,11248,20,133.5,Fjell,Belfort-Le Markstein
2023,11248,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,294,1,182,Smaakupert,Bilbao- Bilbao
2023,294,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,294,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,294,4,181.8,Flatt,Dax-Nogaro
2023,294,5,162.7,Fjell,Pau-Laruns
2023,294,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,294,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,294,8,200.7,Smaakupert,Liburne-Limoges
2023,294,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,294,10,167.2,Smaakupert,Vulcania-Issoire
2023,294,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,294,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,294,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,294,14,150.4,Fjell,Annemasse-Morzine
2023,294,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,294,16,22.4,Tempo,Passy-Combloux
2023,294,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,294,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,294,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,294,20,133.5,Fjell,Belfort-Le Markstein
2023,294,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,62,1,182,Smaakupert,Bilbao- Bilbao
2023,62,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,62,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,62,4,181.8,Flatt,Dax-Nogaro
2023,62,5,162.7,Fjell,Pau-Laruns
2023,62,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,62,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,62,8,200.7,Smaakupert,Liburne-Limoges
2023,62,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,62,10,167.2,Smaakupert,Vulcania-Issoire
2023,62,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,62,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,62,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,62,14,150.4,Fjell,Annemasse-Morzine
2023,62,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,62,16,22.4,Tempo,Passy-Combloux
2023,62,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,62,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,62,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,62,20,133.5,Fjell,Belfort-Le Markstein
2023,62,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,9018,1,182,Smaakupert,Bilbao- Bilbao
2023,9018,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,9018,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,9018,4,181.8,Flatt,Dax-Nogaro
2023,9018,5,162.7,Fjell,Pau-Laruns
2023,9018,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,9018,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,9018,8,200.7,Smaakupert,Liburne-Limoges
2023,9018,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,9018,10,167.2,Smaakupert,Vulcania-Issoire
2023,9018,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,9018,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,9018,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,9018,14,150.4,Fjell,Annemasse-Morzine
2023,9018,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,9018,16,22.4,Tempo,Passy-Combloux
2023,9018,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,9018,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,9018,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,9018,20,133.5,Fjell,Belfort-Le Markstein
2023,9018,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,82,1,182,Smaakupert,Bilbao- Bilbao
2023,82,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,82,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,82,4,181.8,Flatt,Dax-Nogaro
2023,82,5,162.7,Fjell,Pau-Laruns
2023,82,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,82,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,82,8,200.7,Smaakupert,Liburne-Limoges
2023,82,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,82,10,167.2,Smaakupert,Vulcania-Issoire
2023,82,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,82,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,82,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,82,14,150.4,Fjell,Annemasse-Morzine
2023,82,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,82,16,22.4,Tempo,Passy-Combloux
2023,82,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
