season,gender,category,first_cycling_race_id,race_name,race_nationality,uci_race_classification,stage_race_boolean,start_date,end_date,stage_number,distance,route,stage_profile
2023,men,Road,14,Volta Catalunya,ES,2.UWT,Stage Race,2023/03/20,2023/03/26,05,176.6,Tortosa-Lo Port,Mountain MTF
2023,men,Road,114,Coppi e Bartali,IT,2.1,Stage Race,2023/03/21,2023/03/25,05,18.6,Carpi-Carpi,Flat ITT
2023,men,Road,114,Coppi e Bartali,IT,2.1,Stage Race,2023/03/21,2023/03/25,01,160.4,Riccione-Riccione,Hilly
2023,men,Road,114,Coppi e Bartali,IT,2.1,Stage Race,2023/03/21,2023/03/25,03,138.7,Forlì-Forlì,Hilly
2023,men,Road,114,Coppi e Bartali,IT,2.1,Stage Race,2023/03/21,2023/03/25,04,159.9,Fiorano Modenese-Fiorano Modenese,Hilly
2023,men,Road,114,Coppi e Bartali,IT,2.1,Stage Race,2023/03/21,2023/03/25,02,171.2,Riccione-Longiano,Hilly MTF
2023,men,Road,40,Classic Brugge-De Panne,BE,1.UWT,One Day,2023/03/22,2023/03/22,GC,,,Flat
2023,men,Road,340,Olympia's Tour,NL,2.2,Stage Race,2023/03/22,2023/03/26,02,157.6,Assen-Assen,Flat
2023,men,Road,340,Olympia's Tour,NL,2.2,Stage Race,2023/03/22,2023/03/26,03,168.3,Gieten-Ruurlo,Flat
2023,men,Road,340,Olympia's Tour,NL,2.2,Stage Race,2023/03/22,2023/03/26,04,161.3,Neede-Tiel,Flat
2023,men,Road,340,Olympia's Tour,NL,2.2,Stage Race,2023/03/22,2023/03/26,01,9,Assen-Assen,Flat ITT
2023,men,Road,340,Olympia's Tour,NL,2.2,Stage Race,2023/03/22,2023/03/26,05,149,Beek-Beek,Hilly
2023,men,Road,288,Volta ao Alentejo,PT,2.2,Stage Race,2023/03/22,2023/03/26,01,168.8,Beja-Ourique,Flat
2023,men,Road,288,Volta ao Alentejo,PT,2.2,Stage Race,2023/03/22,2023/03/26,02,170.8,Castro Verde-Grandola,Flat
2023,men,Road,288,Volta ao Alentejo,PT,2.2,Stage Race,2023/03/22,2023/03/26,05,154.9,Monforte-Evora,Flat
2023,men,Road,288,Volta ao Alentejo,PT,2.2,Stage Race,2023/03/22,2023/03/26,03,191.4,Vendas Novas-Estremoz,Hilly
2023,men,Road,288,Volta ao Alentejo,PT,2.2,Stage Race,2023/03/22,2023/03/26,04,148.2,Crato-Castelo de Vide,Hilly MTF
2023,men,Road,16527,GP Vipava Valley,SI,1.2,One Day,2023/03/23,2023/03/23,GC,,,Hilly
2023,men,Road,47,E3 Saxo Classic,BE,1.UWT,One Day,2023/03/24,2023/03/24,GC,,,Cobbles
2023,men,Road,937,GP Adria Mobil,SI,1.2,One Day,2023/03/26,2023/03/26,GC,,,Hilly
2023,men,Road,3999,Gent - Wevelgem,BE,1.2U,One Day,2023/03/26,2023/03/26,GC,,,Cobbles
2023,men,Road,7,Gent - Wevelgem,BE,1.UWT,One Day,2023/03/26,2023/03/26,GC,,,Cobbles
2023,men,Road,263,GP Industria & Artigianato,IT,1.Pro,One Day,2023/03/26,2023/03/26,GC,,,Hilly
2023,men,Road,260,La Roue Tourangelle,FR,1.1,One Day,2023/03/26,2023/03/26,GC,,,Hilly
2023,men,Road,75,Dwars door Vlaanderen,BE,1.UWT,One Day,2023/03/29,2023/03/29,GC,,,Cobbles
2023,men,Road,17278,Vuelta Bantrab,GT,2.2,Stage Race,2023/03/29,2023/04/02,01,140,Guatemala-Salamá,Hilly
2023,men,Road,17278,Vuelta Bantrab,GT,2.2,Stage Race,2023/03/29,2023/04/02,02,124.5,San Miguel Chicaj-Cobán,Hilly
2023,men,Road,17278,Vuelta Bantrab,GT,2.2,Stage Race,2023/03/29,2023/04/02,03,113.5,Tactic-Guastatoya,Hilly
2023,men,Road,17278,Vuelta Bantrab,GT,2.2,Stage Race,2023/03/29,2023/04/02,04,116.5,Patalul-Tolimán,Mountain MTF
2023,men,Road,17278,Vuelta Bantrab,GT,2.2,Stage Race,2023/03/29,2023/04/02,05,119,San Juan La Laguna-Patzún,Mountain
2023,men,Road,358,Oceania ITT,,CCTT,One Day,2023/03/30,2023/03/30,GC,,,Flat ITT
2023,men,Road,360,Oceania ITT-U23,,CCUT,One Day,2023/03/30,2023/03/30,GC,,,Flat ITT
2023,men,Road,134,Route Adélie de Vitré,FR,1.1,One Day,2023/03/31,2023/03/31,GC,,,Hilly
2023,men,Road,48,GP Miguel Indurain,ES,1.Pro,One Day,2023/04/01,2023/04/01,GC,,,Hilly
2023,men,Road,126,Volta Limburg Classic,NL,1.1,One Day,2023/04/01,2023/04/01,GC,,,Hilly
2023,men,Road,507,Tour of Thailand,TH,2.1,Stage Race,2023/04/01,2023/04/06,01,119.4,Kanchanaburi-Kanchanaburi,Flat
2023,men,Road,507,Tour of Thailand,TH,2.1,Stage Race,2023/04/01,2023/04/06,02,179,Kanchanaburi-Phra Nakhon Sri Ayutthaya,Flat
2023,men,Road,507,Tour of Thailand,TH,2.1,Stage Race,2023/04/01,2023/04/06,04,203.2,Khao Yai National Park-Aranyaprathet,Flat
2023,men,Road,507,Tour of Thailand,TH,2.1,Stage Race,2023/04/01,2023/04/06,05,169,Aranyaprathet-Chanthaburi,Flat
2023,men,Road,507,Tour of Thailand,TH,2.1,Stage Race,2023/04/01,2023/04/06,06,167.3,Chanthaburi-Rayong,Flat
2023,men,Road,507,Tour of Thailand,TH,2.1,Stage Race,2023/04/01,2023/04/06,03,195,Phra Nakhon Sri Ayutthaya-Khao Yai National Park,Hilly MTF
2023,men,Road,297,Trofeo PIVA,IT,1.2U,One Day,2023/04/02,2023/04/02,GC,,,Hilly
2023,men,Road,5,Ronde van Vlaanderen,BE,1.UWT,One Day,2023/04/02,2023/04/02,GC,,,Cobbles
2023,men,Road,6,Itzulia Basque Country,ES,2.UWT,Stage Race,2023/04/03,2023/04/08,01,165.4,Vitoria-Gasteiz-Labastida,Flat
2023,men,Road,6,Itzulia Basque Country,ES,2.UWT,Stage Race,2023/04/03,2023/04/08,02,193.8,Viana-Leitza,Hilly
2023,men,Road,6,Itzulia Basque Country,ES,2.UWT,Stage Race,2023/04/03,2023/04/08,04,175.7,Santurizi-Santurizi,Hilly
2023,men,Road,6,Itzulia Basque Country,ES,2.UWT,Stage Race,2023/04/03,2023/04/08,05,164.5,Amorebieta-Etxano-Amorebieta-Etxano,Hilly
2023,men,Road,6,Itzulia Basque Country,ES,2.UWT,Stage Race,2023/04/03,2023/04/08,03,162.2,Errenteria-Amasa-Villabona,Hilly MTF
2023,men,Road,6,Itzulia Basque Country,ES,2.UWT,Stage Race,2023/04/03,2023/04/08,06,137.8,Eibar-Eibar,Mountain
2023,men,Road,217,Pays de la Loire Tour,FR,2.1,Stage Race,2023/04/04,2023/04/07,01,162.1,St-Nazaire-St-Gilles-Croix-de-Vie,Flat
2023,men,Road,217,Pays de la Loire Tour,FR,2.1,Stage Race,2023/04/04,2023/04/07,02,169.4,Clisson-Le Lion d'Angers,Flat
2023,men,Road,217,Pays de la Loire Tour,FR,2.1,Stage Race,2023/04/04,2023/04/07,03,197.1,Baugé-en-Anjou-Mayenne,Hilly
2023,men,Road,217,Pays de la Loire Tour,FR,2.1,Stage Race,2023/04/04,2023/04/07,04,177.8,Sablé-sur-Sarthe-Le Mans,Hilly
2023,men,Road,56,Scheldeprijs,BE,1.Pro,One Day,2023/04/05,2023/04/05,GC,,,Flat
2023,men,Road,293,Circuit des Ardennes,FR,2.2,Stage Race,2023/04/06,2023/04/09,01,89.6,Nouvion-sur-Meuse-Sedan,Hilly
2023,men,Road,293,Circuit des Ardennes,FR,2.2,Stage Race,2023/04/06,2023/04/09,02,185.6,Renneville-Gruyères,Hilly
2023,men,Road,293,Circuit des Ardennes,FR,2.2,Stage Race,2023/04/06,2023/04/09,03,169.6,Chooz-Haybes,Hilly
2023,men,Road,293,Circuit des Ardennes,FR,2.2,Stage Race,2023/04/06,2023/04/09,04,136.7,Bazeilles-Charleville-Mézières,Hilly
2023,men,Road,8,Paris-Roubaix,FR,1.UWT,One Day,2023/04/09,2023/04/09,GC,,,Cobbles
2023,men,Road,295,Giro del Belvedere,IT,1.2U,One Day,2023/04/10,2023/04/10,GC,,,Hilly
2023,men,Road,296,GP Palio del Recioto,IT,1.2U,One Day,2023/04/11,2023/04/11,GC,,,Hilly
2023,men,Road,145,Paris - Camembert,FR,1.1,One Day,2023/04/11,2023/04/11,GC,,,Flat
2023,men,Road,11248,Giro di Sicilia,IT,2.1,Stage Race,2023/04/11,2023/04/14,02,193,Canicattì-Vittoria,Flat
2023,men,Road,11248,Giro di Sicilia,IT,2.1,Stage Race,2023/04/11,2023/04/14,01,159,Marsala-Agrigento,Hilly MTF
2023,men,Road,11248,Giro di Sicilia,IT,2.1,Stage Race,2023/04/11,2023/04/14,03,150,Enna-Termini Imerse,Hilly MTF
2023,men,Road,11248,Giro di Sicilia,IT,2.1,Stage Race,2023/04/11,2023/04/14,04,216,Barcellona Pozzo di Gotto-Giarre,Mountain MTF
2023,men,Road,77,Brabantse Pijl,BE,1.Pro,One Day,2023/04/12,2023/04/12,GC,,,Hilly
2023,men,Road,294,Tour du Loir-et-Cher,FR,2.2,Stage Race,2023/04/12,2023/04/16,01,146,Blois-Chailles,Flat
2023,men,Road,294,Tour du Loir-et-Cher,FR,2.2,Stage Race,2023/04/12,2023/04/16,02,166.5,Sassay-Selommes,Flat
2023,men,Road,294,Tour du Loir-et-Cher,FR,2.2,Stage Race,2023/04/12,2023/04/16,04,197,Vernou-en-Sologne-Vernou-en-Sologne,Flat
2023,men,Road,294,Tour du Loir-et-Cher,FR,2.2,Stage Race,2023/04/12,2023/04/16,05,97.5,Blois-Blois,Flat
2023,men,Road,294,Tour du Loir-et-Cher,FR,2.2,Stage Race,2023/04/12,2023/04/16,03,178,Fréteval-Vendôme,Hilly
2023,men,Road,1029,Central American Championship ITT,,1.2,One Day,2023/04/14,2023/04/14,GC,,,Flat ITT
2023,men,Road,14584,Central American Championship ITT-U23,,1.2U,One Day,2023/04/14,2023/04/14,GC,,,Flat ITT
2023,men,Road,15075,Classic Grand Besançon Doubs,FR,1.1,One Day,2023/04/14,2023/04/14,GC,,,Hilly
2023,men,Road,428,Arno Wallaard Mem.,NL,1.2,One Day,2023/04/15,2023/04/15,GC,,,Flat
2023,men,Road,1285,Tour du Jura,FR,1.1,One Day,2023/04/15,2023/04/15,GC,,,Hilly
2023,men,Road,42,LBL Espoirs,BE,1.2U,One Day,2023/04/15,2023/04/15,GC,,,Hilly
2023,men,Road,318,Tr. S. Vendemiano,IT,1.2U,One Day,2023/04/16,2023/04/16,GC,,,Hilly
2023,men,Road,9,Amstel Gold Race,NL,1.UWT,One Day,2023/04/16,2023/04/16,GC,,,Hilly
2023,men,Road,162,Tour du Doubs,FR,1.1,One Day,2023/04/16,2023/04/16,GC,,,Hilly
2023,men,Road,108,Giro Reggio Calabria,IT,1.1,One Day,2023/04/16,2023/04/16,GC,,,Hilly
2023,men,Road,62,Tour of the Alps,IT,2.Pro,Stage Race,2023/04/17,2023/04/21,04,152.9,Rovereto-Predazzo,Hilly
2023,men,Road,62,Tour of the Alps,IT,2.Pro,Stage Race,2023/04/17,2023/04/21,05,144.5,Cavalese-Brunico,Hilly
2023,men,Road,62,Tour of the Alps,IT,2.Pro,Stage Race,2023/04/17,2023/04/21,01,127.5,Rattenberg-Alpbach,Hilly MTF
2023,men,Road,62,Tour of the Alps,IT,2.Pro,Stage Race,2023/04/17,2023/04/21,02,165.2,Reith im Alpbachtal-Ritten,Mountain MTF
2023,men,Road,62,Tour of the Alps,IT,2.Pro,Stage Race,2023/04/17,2023/04/21,03,162.5,Ritten-Brentonico San Valentino,Mountain MTF
2023,men,Road,367,Pan-America ITT,,CCTT,One Day,2023/04/19,2023/04/19,GC,,,Flat ITT
2023,men,Road,368,Pan-America ITT-U23,,CCUT,One Day,2023/04/19,2023/04/19,GC,,,Flat ITT
2023,men,Road,10,La Flèche Wallonne,BE,1.UWT,One Day,2023/04/19,2023/04/19,GC,,,Hilly MTF
2023,men,Road,9018,Belgrade Banjaluka,BA,2.2,Stage Race,2023/04/19,2023/04/22,01,147.9,Beograd-Bijeljina,Flat
2023,men,Road,9018,Belgrade Banjaluka,BA,2.2,Stage Race,2023/04/19,2023/04/22,03,166.2,Doboj-Prijedor,Flat
2023,men,Road,9018,Belgrade Banjaluka,BA,2.2,Stage Race,2023/04/19,2023/04/22,04,137.1,Novi Grad-Banjaluka,Flat
2023,men,Road,9018,Belgrade Banjaluka,BA,2.2,Stage Race,2023/04/19,2023/04/22,02,135.8,Bijeljina-Vlasenica,Hilly MTF
2023,men,Road,11,Liege-Bastogne-Liege,BE,1.UWT,One Day,2023/04/23,2023/04/23,GC,,,Hilly
2023,men,Road,521,Rutland - Melton Classic,GB,1.2,One Day,2023/04/23,2023/04/23,GC,,,Hilly
2023,men,Road,312,GP Liberazione,IT,1.2U,One Day,2023/04/25,2023/04/25,GC,,,Flat
2023,men,Road,12,Tour de Romandie,CH,2.UWT,Stage Race,2023/04/25,2023/04/30,00,6.8,Port-Valais-Port-Valais,Flat ITT
2023,men,Road,12,Tour de Romandie,CH,2.UWT,Stage Race,2023/04/25,2023/04/30,03,18.8,Châtel-Saint-Denis-Châtel-Saint-Denis,Flat ITT
2023,men,Road,12,Tour de Romandie,CH,2.UWT,Stage Race,2023/04/25,2023/04/30,01,170.9,Crissier-Vallée-de-Joux,Hilly
2023,men,Road,12,Tour de Romandie,CH,2.UWT,Stage Race,2023/04/25,2023/04/30,02,162.7,Morteau-La Chaux-de-Fonds,Hilly
2023,men,Road,12,Tour de Romandie,CH,2.UWT,Stage Race,2023/04/25,2023/04/30,05,170.8,Vufflens-la-Ville-Genève,Hilly
2023,men,Road,12,Tour de Romandie,CH,2.UWT,Stage Race,2023/04/25,2023/04/30,04,161.6,Sion-Thyon 2000,Mountain MTF
2023,men,Road,82,Tour de Bretagne,FR,2.2,Stage Race,2023/04/25,2023/05/01,01,152.9,Plouescat-Saint-Pol-de-Léon,Flat
2023,men,Road,82,Tour de Bretagne,FR,2.2,Stage Race,2023/04/25,2023/05/01,05,173.9,Sérent-Louisfert,Flat
2023,men,Road,82,Tour de Bretagne,FR,2.2,Stage Race,2023/04/25,2023/05/01,07,155,Piré-Chancé-Châteaugiron,Flat
2023,men,Road,82,Tour de Bretagne,FR,2.2,Stage Race,2023/04/25,2023/05/01,02,172.2,Sibril-Melgven,Hilly
2023,men,Road,82,Tour de Bretagne,FR,2.2,Stage Race,2023/04/25,2023/05/01,03,187,Trégunc-Le Quillio,Hilly
2023,men,Road,82,Tour de Bretagne,FR,2.2,Stage Race,2023/04/25,2023/05/01,04,182.1,Le Mené-Plumelec,Hilly MTF
2023,men,Road,82,Tour de Bretagne,FR,2.2,Stage Race,2023/04/25,2023/05/01,06,209.4,Châteaubriant-Plancoët,Hilly MTF
2023,men,Road,239,Tour of the Gila,US,2.2,Stage Race,2023/04/26,2023/04/30,04,69.5,Silver City-Silver City,Flat
2023,men,Road,239,Tour of the Gila,US,2.2,Stage Race,2023/04/26,2023/04/30,03,26,Tyrone-Tyrone,Flat ITT
2023,men,Road,239,Tour of the Gila,US,2.2,Stage Race,2023/04/26,2023/04/30,02,122.6,Fort Bayard-Fort Bayard,Hilly
2023,men,Road,239,Tour of the Gila,US,2.2,Stage Race,2023/04/26,2023/04/30,01,148.1,Silver City-Mogollon,Hilly MTF
2023,men,Road,239,Tour of the Gila,US,2.2,Stage Race,2023/04/26,2023/04/30,05,161.9,Silver City-Piños Altos,Mountain MTF
2023,men,Road,153,Vuelta a Asturias,ES,2.1,Stage Race,2023/04/28,2023/04/30,01,182,Oviedo-Pola de la Lena,Hilly
2023,men,Road,153,Vuelta a Asturias,ES,2.1,Stage Race,2023/04/28,2023/04/30,03,146.5,Cangas del Narcea-Oviedo,Hilly
2023,men,Road,153,Vuelta a Asturias,ES,2.1,Stage Race,2023/04/28,2023/04/30,02,182,Candás-Cangas del Narcea,Mountain
2023,men,Road,314,Carpathian Race,PL,2.2U,Stage Race,2023/04/29,2023/05/03,02,143.5,Bánovce nad Bebravou-Bánovce nad Bebravou,Flat
2023,men,Road,314,Carpathian Race,PL,2.2U,Stage Race,2023/04/29,2023/05/03,03,134.7,Stará Lubovna-Stará Lubovna,Hilly
2023,men,Road,314,Carpathian Race,PL,2.2U,Stage Race,2023/04/29,2023/05/03,04,131.9,Zapora Niedzica-Podegrodzie,Hilly
2023,men,Road,314,Carpathian Race,PL,2.2U,Stage Race,2023/04/29,2023/05/03,05,83.5,Iwonicz Zdrój-Rymanów Zdrój,Hilly
2023,men,Road,314,Carpathian Race,PL,2.2U,Stage Race,2023/04/29,2023/05/03,01,4,Budapest-Budapest | TTT,TTT
2023,men,Road,1047,GP Vorarlberg,AT,1.2,One Day,2023/04/30,2023/04/30,GC,,,Hilly
2023,men,Road,535,Circuito del Porto,IT,1.2,One Day,2023/05/01,2023/05/01,GC,,,Flat
2023,men,Road,252,Eschborn-Frankfurt,DE,1.2U,One Day,2023/05/01,2023/05/01,GC,,,Hilly
2023,men,Road,35,Eschborn-Frankfurt,DE,1.UWT,One Day,2023/05/01,2023/05/01,GC,,,Hilly
2023,men,Road,6156,Tour du Bénin,BJ,2.2,Stage Race,2023/05/02,2023/05/06,01,132.5,Parakou-Djougou,Flat
2023,men,Road,6156,Tour du Bénin,BJ,2.2,Stage Race,2023/05/02,2023/05/06,02,156.4,Parakou-Savè,Flat
2023,men,Road,6156,Tour du Bénin,BJ,2.2,Stage Race,2023/05/02,2023/05/06,03,140.5,Abomey-Comé,Flat
2023,men,Road,6156,Tour du Bénin,BJ,2.2,Stage Race,2023/05/02,2023/05/06,04,109.5,Kétou-Porto-Novo,Flat
2023,men,Road,6156,Tour du Bénin,BJ,2.2,Stage Race,2023/05/02,2023/05/06,05,124.7,Sèhouè-Cotonou,Flat
2023,men,Road,513,Tour of Hellas,GR,2.1,Stage Race,2023/05/02,2023/05/06,03,153,Costa Navarino-Kyparissia,Flat
2023,men,Road,513,Tour of Hellas,GR,2.1,Stage Race,2023/05/02,2023/05/06,04,133.5,Costa Navarino-Olympia,Flat
2023,men,Road,513,Tour of Hellas,GR,2.1,Stage Race,2023/05/02,2023/05/06,00,6,Karteros-Karteros,Flat ITT
2023,men,Road,513,Tour of Hellas,GR,2.1,Stage Race,2023/05/02,2023/05/06,01,187.7,Heraklion-Heraklion,Hilly
2023,men,Road,513,Tour of Hellas,GR,2.1,Stage Race,2023/05/02,2023/05/06,02,167.3,Mycenea-Kalamata,Hilly
2023,men,Road,3672,Vuelta a Catamarca,AR,2.2,Stage Race,2023/05/04,2023/05/07,02,118.3,Poman-Huillapima,Flat
2023,men,Road,3672,Vuelta a Catamarca,AR,2.2,Stage Race,2023/05/04,2023/05/07,04,126.1,San Fernando del Valle-San Fernando del Valle,Flat
2023,men,Road,3672,Vuelta a Catamarca,AR,2.2,Stage Race,2023/05/04,2023/05/07,03,99.8,Alijilan-Alto de Portezuelo,Mountain MTF
2023,men,Road,3672,Vuelta a Catamarca,AR,2.2,Stage Race,2023/05/04,2023/05/07,01,184.2,El Rodeo-El Rodeo,Mountain
2023,men,Road,180,GP de Plumelec-Morbihan,FR,1.Pro,One Day,2023/05/06,2023/05/06,GC,,,Hilly MTF
2023,men,Road,577,Ronde van Overijssel,NL,1.2,One Day,2023/05/06,2023/05/06,GC,,,Flat
2023,men,Road,73,Sundvolden GP,NO,1.2,One Day,2023/05/06,2023/05/06,GC,,,Hilly MTF
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,02,202,Teramo-San Salvo,Flat
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,05,171,Atripalda-Salerno,Flat
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,06,162,Napoli-Napoli,Flat
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,11,219,Camaiore-Tortona,Flat
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,17,197,Pergine Valsugana-Caorle,Flat
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,21,126,Roma-Roma,Flat
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,01,19.6,Fossacesia Marina-Ortona,Flat ITT
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,09,35,Savignano sul Rubicone-Cesena,Flat ITT
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,03,213,Vasto-Melfi,Hilly
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,04,175,Venosa-Lago Laceno,Hilly
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,08,207,Teri-Fossombrone,Hilly
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,10,196,Scandiano-Viareggio,Hilly
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,12,185,Bra-Rivoli,Hilly
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,14,196, Sierre-Cassano Magnago,Hilly
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,07,218,Capua-Gran Sasso d'Italia,Mountain MTF
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,13,74.6,Borgofranco d'Ivrea- Crans Montana,Mountain MTF
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,16,203,Sabbio Chiese-Monte Bondone,Mountain MTF
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,18,161,Oberze-Val di Zoldo,Mountain MTF
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,19,183,Longarone-Tre Cime di Lavaredo,Mountain MTF
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,15,195,Seregno-Bergamo,Mountain
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,20,18.6,Tarvisio-Monte Lussari,Mountain ITT
2023,men,Road,13,Giro d'Italia,IT,2.UWT,Stage Race,2023/05/06,2023/05/28,,-,-,Unknown
2023,men,Road,554,Flèche Ardennaise,BE,1.2,One Day,2023/05/07,2023/05/07,GC,,,Hilly
2023,men,Road,49,Ringerike GP,NO,1.2,One Day,2023/05/07,2023/05/07,GC,,,Hilly
2023,men,Road,148,Tro-Bro Leon,FR,1.Pro,One Day,2023/05/07,2023/05/07,GC,,,Hilly
2023,men,Road,41,Paris - Roubaix Espoirs,FR,1.2U,One Day,2023/05/07,2023/05/07,GC,,,Cobbles
2023,men,Road,20782,The Tour Oqtosh - Chorvoq - Mountain I,UZ,1.2,One Day,2023/05/10,2023/05/10,GC,,,Mountain ITT
2023,men,Road,765,Tour de Hongrie,HU,2.Pro,Stage Race,2023/05/10,2023/05/14,01,168,Szentgotthard-Szentgotthard,Flat
2023,men,Road,765,Tour de Hongrie,HU,2.Pro,Stage Race,2023/05/10,2023/05/14,02,175,Zalaegerszeg-Keszthely,Flat
2023,men,Road,765,Tour de Hongrie,HU,2.Pro,Stage Race,2023/05/10,2023/05/14,05,150,Budapest-Budapest,Flat
2023,men,Road,765,Tour de Hongrie,HU,2.Pro,Stage Race,2023/05/10,2023/05/14,03,180,Kaposvar-Pecs,Hilly MTF
2023,men,Road,765,Tour de Hongrie,HU,2.Pro,Stage Race,2023/05/10,2023/05/14,04,206,Martonvasar-Dobogoko,Mountain MTF
2023,men,Road,17336,Vuelta a Formosa Internacional,AR,2.2,Stage Race,2023/05/11,2023/05/14,01,140.7,Ciudad de Formosa-Laguna Blanca,Flat
2023,men,Road,17336,Vuelta a Formosa Internacional,AR,2.2,Stage Race,2023/05/11,2023/05/14,02,123.8,Ciudad de Formosa-Herradura,Flat
2023,men,Road,17336,Vuelta a Formosa Internacional,AR,2.2,Stage Race,2023/05/11,2023/05/14,03,189.8,Ciudad de Formosa-El Colorado,Flat
2023,men,Road,17336,Vuelta a Formosa Internacional,AR,2.2,Stage Race,2023/05/11,2023/05/14,05,97,Ciudad de Formosa-Ciudad de Formosa,Flat
2023,men,Road,17336,Vuelta a Formosa Internacional,AR,2.2,Stage Race,2023/05/11,2023/05/14,04,8,Ciudad de Formosa-Ciudad de Formosa,Flat ITT
2023,men,Road,72,GP Herning,DK,1.2,One Day,2023/05/13,2023/05/13,GC,,,Hilly
2023,men,Road,19320,Tour of Bostonliq I,UZ,1.2,One Day,2023/05/13,2023/05/13,GC,,,Flat ITT
2023,men,Road,147,Tour du Finistère,FR,1.1,One Day,2023/05/13,2023/05/13,GC,,,Hilly MTF
2023,men,Road,182,Boucles de l'Aulne,FR,1.1,One Day,2023/05/14,2023/05/14,GC,,,Hilly
2023,men,Road,736,Fyen Rundt,DK,1.2,One Day,2023/05/14,2023/05/14,GC,,,Flat
2023,men,Road,313,GP Marmo,IT,1.2U,One Day,2023/05/14,2023/05/14,GC,,,Hilly
2023,men,Road,175,4 Jours de Dunkerque,FR,2.Pro,Stage Race,2023/05/16,2023/05/21,01,196.6,Dunkerque-Abbeville,Flat
2023,men,Road,175,4 Jours de Dunkerque,FR,2.Pro,Stage Race,2023/05/16,2023/05/21,04,173.8,Maubeuge-Achicourt,Flat
2023,men,Road,175,4 Jours de Dunkerque,FR,2.Pro,Stage Race,2023/05/16,2023/05/21,06,173.3,Avion-Dunkerque,Flat
2023,men,Road,175,4 Jours de Dunkerque,FR,2.Pro,Stage Race,2023/05/16,2023/05/21,03,15.9,Saint-Quentin-Saint-Quentin,Flat ITT
2023,men,Road,175,4 Jours de Dunkerque,FR,2.Pro,Stage Race,2023/05/16,2023/05/21,02,162,Compiègne-Laon,Hilly MTF
2023,men,Road,175,4 Jours de Dunkerque,FR,2.Pro,Stage Race,2023/05/16,2023/05/21,05,187.7,Roubaix-Casse,Hilly MTF
2023,men,Road,16532,Tour of Sakarya,TR,2.2,Stage Race,2023/05/17,2023/05/20,03,136,Sakarya-Sakarya,Flat
2023,men,Road,16532,Tour of Sakarya,TR,2.2,Stage Race,2023/05/17,2023/05/20,04,138,Sakarya-Sakarya,Flat
2023,men,Road,16532,Tour of Sakarya,TR,2.2,Stage Race,2023/05/17,2023/05/20,01,4.1,Sakarya-Sakarya,Flat ITT
2023,men,Road,16532,Tour of Sakarya,TR,2.2,Stage Race,2023/05/17,2023/05/20,02,119,Sakarya-Camili,Hilly
2023,men,Road,67,Flèche du Sud,LU,2.2,Stage Race,2023/05/17,2023/05/21,01,156.8,Rumelange-Rumelange,Flat
2023,men,Road,67,Flèche du Sud,LU,2.2,Stage Race,2023/05/17,2023/05/21,03,154,Sanem-Sanem,Flat
2023,men,Road,67,Flèche du Sud,LU,2.2,Stage Race,2023/05/17,2023/05/21,04,147.1,Esch-sur-Alzette-Esch-sur-Alzette,Flat
2023,men,Road,67,Flèche du Sud,LU,2.2,Stage Race,2023/05/17,2023/05/21,00,3.2,Esch-sur-Alzette-Esch-sur-Alzette,Flat ITT
2023,men,Road,67,Flèche du Sud,LU,2.2,Stage Race,2023/05/17,2023/05/21,02,131.9,Bourscheid-Bourscheid,Hilly MTF
2023,men,Road,537,Circuit de Wallonie,BE,1.1,One Day,2023/05/18,2023/05/18,GC,,,Hilly
